start	end	rec
21700000	21800000	3.762386655861472e-09
21800000	21900000	4.345943105786553e-10
21900000	22000000	1.5301112845189597e-08
22000000	22100000	2.1004110835281384e-08
22100000	22200000	1.007535320984168e-08
22200000	22300000	1.3506753761260975e-08
22300000	22400000	1.1862210033415216e-08
22400000	22500000	5.091805084092944e-09
22500000	22600000	1.915128261354412e-08
22600000	22700000	1.4324316173832786e-08
22700000	22800000	5.290887370024363e-08
22800000	22900000	5.5823594846564856e-08
22900000	23000000	2.3775890222734767e-08
23000000	23100000	5.059247795822305e-09
23100000	23200000	4.458752407514877e-09
23200000	23300000	3.072926771280898e-09
23300000	23400000	1.5442277705110995e-08
23400000	23500000	2.0916455511709028e-08
23500000	23600000	4.443405883778004e-08
23600000	23700000	8.874913363459375e-09
23700000	23800000	1.5804503906914268e-08
23800000	23900000	9.219415278679613e-09
23900000	24000000	4.225003133216691e-09
24000000	24100000	9.80101514578996e-09
24100000	24200000	6.112200745060914e-10
24200000	24300000	6.634541120973416e-09
24300000	24400000	3.6269036577579087e-10
24400000	24500000	1.6198444223345383e-09
24500000	24600000	5.994543815025069e-09
24600000	24700000	7.121347491958567e-09
24700000	24800000	5.1695691420581894e-09
24800000	24900000	2.8146285544965872e-08
24900000	25000000	2.0162855642686596e-08
25000000	25100000	1.2450269475047432e-08
25100000	25200000	2.2677427012596822e-09
25200000	25300000	1.8174995376483435e-08
25300000	25400000	1.768646377032864e-08
25400000	25500000	8.068844385441788e-09
25500000	25600000	3.033846147090644e-08
25600000	25700000	7.456783705733282e-10
25700000	25800000	7.12936273435455e-09
25800000	25900000	2.603528064013696e-08
25900000	26000000	9.254966855882001e-09
26000000	26100000	2.0069592390682478e-08
26100000	26200000	7.220094338031965e-09
26200000	26300000	4.224691782789191e-09
26300000	26400000	2.1725092191025706e-08
26400000	26500000	1.1149703453668014e-08
26500000	26600000	1.68199154249234e-08
26600000	26700000	5.5299018269959085e-09
26700000	26800000	3.7277565012626245e-08
26800000	26900000	4.2310518084519514e-08
26900000	27000000	2.7752359631513624e-08
27000000	27100000	2.3546558915751592e-08
27100000	27200000	2.0873683512673365e-08
27200000	27300000	4.437278519604862e-08
27300000	27400000	2.8777750909797583e-08
27400000	27500000	3.757180992192586e-08
27500000	27600000	1.5226261563725702e-08
27600000	27700000	1.2847882577756156e-08
27700000	27800000	3.574147306135352e-08
27800000	27900000	1.0460968520188423e-08
27900000	28000000	1.1569574741348782e-09
28000000	28100000	5.101016264169453e-10
28100000	28200000	1.3044681395067665e-10
28200000	28300000	2.258457898006016e-09
28300000	28400000	3.7196148910589866e-10
28400000	28500000	3.992751988708493e-10
28500000	28600000	4.418141421621922e-10
28600000	28700000	4.755875724147044e-10
28700000	28800000	4.776811108987305e-10
28800000	28900000	5.5087550296626186e-09
28900000	29000000	9.240203718685756e-09
29000000	29100000	1.3101898542632733e-08
29100000	29200000	3.0945677465751444e-09
29200000	29300000	3.2721784380169e-08
29300000	29400000	1.246313385328691e-09
29400000	29500000	7.663847613388315e-09
29500000	29600000	6.367860808966604e-10
29600000	29700000	7.720676665945006e-11
29700000	29800000	2.2050389100362346e-09
29800000	29900000	2.8428422235747364e-10
29900000	30000000	3.608370082591748e-10
30000000	30100000	3.389658261488715e-10
30100000	30200000	1.4054790899016717e-09
30200000	30300000	1.0390904092592425e-08
30300000	30400000	1.8407948980501902e-09
30400000	30500000	9.357593269313088e-09
30500000	30600000	6.3372296972371766e-09
30600000	30700000	2.168132731845759e-09
30700000	30800000	1.3289274943499303e-09
30800000	30900000	8.578510001276576e-09
30900000	31000000	4.1140615936465424e-10
31000000	31100000	4.657714076117801e-09
31100000	31200000	2.472089003670012e-09
31200000	31300000	6.826904774420106e-11
31300000	31400000	6.82690477442011e-11
31400000	31500000	6.8269047744201e-11
31500000	31600000	6.826904774420108e-11
31600000	31700000	2.6487011540950045e-09
31700000	31800000	3.4013491172324164e-10
31800000	31900000	9.66265223008249e-10
31900000	32000000	3.340575235140985e-09
32000000	32100000	4.688481140725402e-10
32100000	32200000	7.63622274637431e-09
32200000	32300000	8.538345873863893e-09
32300000	32400000	3.5453143281682318e-09
32400000	32500000	1.1745002486994445e-08
32500000	32600000	4.210652661905272e-08
32600000	32700000	1.4210996994867586e-08
32700000	32800000	6.8676133880808765e-09
32800000	32900000	9.616482414642705e-09
32900000	33000000	1.5958802522009385e-11
33000000	33100000	1.2452341572743884e-08
33100000	33200000	2.3945526071922778e-08
33200000	33300000	1.7243484556012702e-08
33300000	33400000	1.855033466071918e-08
33400000	33500000	1.730191150288056e-08
33500000	33600000	1.5621122751744385e-08
33600000	33700000	8.00224736346217e-09
33700000	33800000	8.774826312455547e-09
33800000	33900000	9.251096291733507e-09
33900000	34000000	7.676471580900215e-09
34000000	34100000	7.667253604953085e-09
34100000	34200000	1.6906454189990256e-08
34200000	34300000	1.5715289096586167e-09
34300000	34400000	6.292157799723436e-10
34400000	34500000	7.126430771960825e-09
34500000	34600000	1.1588532639097906e-09
34600000	34700000	1.7505441191575041e-09
34700000	34800000	5.715536281393002e-10
34800000	34900000	2.558179009681641e-09
34900000	35000000	1.0721876396777427e-08
35000000	35100000	6.6108018664587974e-09
35100000	35200000	1.8662547772866565e-08
35200000	35300000	7.754119278387299e-09
35300000	35400000	9.448944059507545e-09
35400000	35500000	2.1207811956561987e-08
35500000	35600000	1.6121893730423734e-08
35600000	35700000	1.014482251273853e-08
35700000	35800000	7.493464431663128e-09
35800000	35900000	3.243918710256849e-11
35900000	36000000	1.5345254341181294e-09
36000000	36100000	9.316769054988347e-09
36100000	36200000	1.2351639615068509e-08
36200000	36300000	2.2101668755963338e-08
36300000	36400000	4.9332707779477525e-09
36400000	36500000	1.7429477964692019e-09
36500000	36600000	4.1786173152520425e-08
36600000	36700000	2.492839209284183e-08
36700000	36800000	5.685612929460256e-09
36800000	36900000	5.514747465129509e-08
36900000	37000000	3.834145072158478e-08
37000000	37100000	4.791820970204625e-09
37100000	37200000	3.304907703309363e-08
37200000	37300000	1.7169447647012466e-08
37300000	37400000	1.7969348230310745e-08
37400000	37500000	4.8027708796111285e-09
37500000	37600000	1.0676076199767708e-08
37600000	37700000	7.145477689873707e-09
37700000	37800000	7.629227256986867e-10
37800000	37900000	2.6977200129248874e-09
37900000	38000000	4.864801650670361e-10
38000000	38100000	4.868524749067508e-10
38100000	38200000	7.559240280572724e-09
38200000	38300000	1.9803339793860213e-08
38300000	38400000	7.498209473679006e-09
38400000	38500000	1.4377434639329786e-08
38500000	38600000	1.4880921770257096e-11
38600000	38700000	7.44901414349859e-11
38700000	38800000	3.846675379316066e-09
38800000	38900000	1.657535771225043e-09
38900000	39000000	2.0055241775303783e-08
39000000	39100000	6.6459949513732774e-09
39100000	39200000	1.2450395180390068e-08
39200000	39300000	1.1249404812221149e-08
39300000	39400000	1.0699514500393606e-08
39400000	39500000	3.9884879146812e-09
39500000	39600000	1.2276720018583441e-08
39600000	39700000	8.957014587163414e-09
39700000	39800000	3.8250463027012047e-08
39800000	39900000	5.629109144682224e-10
39900000	40000000	1.2552976535676724e-08
40000000	40100000	1.19261433765396e-09
40100000	40200000	3.823800612255478e-09
40200000	40300000	1.1825183102352782e-09
40300000	40400000	1.775385596616991e-09
40400000	40500000	1.8527476652637886e-09
40500000	40600000	4.57908915152854e-10
40600000	40700000	5.8646403577414546e-09
40700000	40800000	2.0800095060966094e-09
40800000	40900000	3.010328229911707e-09
40900000	41000000	8.497821653713823e-10
41000000	41100000	1.2278736115839113e-09
41100000	41200000	3.4552367097637087e-11
41200000	41300000	1.0054825787895137e-09
41300000	41400000	1.521136549298406e-10
41400000	41500000	3.354043980947419e-09
41500000	41600000	2.190186144408582e-09
41600000	41700000	8.36024068342168e-10
41700000	41800000	1.6101593651795724e-10
41800000	41900000	3.9782706411841635e-10
41900000	42000000	2.1822019754592577e-09
42000000	42100000	4.702414889794412e-10
42100000	42200000	5.891552386072049e-10
42200000	42300000	5.609266627496791e-09
42300000	42400000	4.487062723762943e-09
42400000	42500000	1.1592170492777825e-08
42500000	42600000	3.079992942266872e-09
42600000	42700000	5.514493641349032e-09
42700000	42800000	5.446963087288165e-09
42800000	42900000	7.253295812117837e-10
42900000	43000000	3.22883619729793e-11
43000000	43100000	1.0425325441535235e-08
43100000	43200000	2.5611267640403177e-08
43200000	43300000	2.31586660724443e-08
43300000	43400000	1.9801677146829463e-08
43400000	43500000	9.275972949767417e-09
43500000	43600000	3.552206973905875e-09
43600000	43700000	2.1935841170933475e-10
43700000	43800000	2.193584117093348e-10
43800000	43900000	2.3653766415226615e-09
43900000	44000000	2.2052406815858398e-08
44000000	44100000	4.421549241891413e-08
44100000	44200000	2.5469304112849424e-08
44200000	44300000	1.3573378363327659e-08
44300000	44400000	3.61658631264822e-08
44400000	44500000	3.3036965723252534e-08
44500000	44600000	1.0806917644714006e-08
44600000	44700000	2.208728389968078e-08
44700000	44800000	8.682829607817654e-08
44800000	44900000	8.256102878619556e-09
44900000	45000000	2.7350119395547647e-09
45000000	45100000	2.5938553453644984e-08
45100000	45200000	5.111931667523264e-09
45200000	45300000	3.766395458097893e-08
45300000	45400000	4.674683222657647e-09
45400000	45500000	1.0490121735463869e-08
45500000	45600000	2.040060768625754e-08
45600000	45700000	1.3572890537572573e-08
