start	end	rec
21700000	21800000	2.2738544330042956e-09
21800000	21900000	1.5750077694091006e-11
21900000	22000000	2.842804499198023e-09
22000000	22100000	6.033057054435921e-09
22100000	22200000	4.427281773560767e-09
22200000	22300000	1.371002011699019e-08
22300000	22400000	4.135045194980673e-09
22400000	22500000	3.943059528065482e-09
22500000	22600000	3.013899411566871e-09
22600000	22700000	1.1074284012834916e-09
22700000	22800000	2.651268664760079e-09
22800000	22900000	2.633414322686711e-09
22900000	23000000	6.927087508131876e-10
23000000	23100000	2.4070048898989695e-09
23100000	23200000	1.3067209695409733e-09
23200000	23300000	8.720818325214504e-10
23300000	23400000	6.090649196647015e-09
23400000	23500000	1.1512747063743308e-08
23500000	23600000	1.7272208154456955e-08
23600000	23700000	4.490539863240928e-09
23700000	23800000	2.7778417534165476e-09
23800000	23900000	4.090698929295663e-09
23900000	24000000	2.923584465671692e-09
24000000	24100000	1.4285607121971281e-09
24100000	24200000	6.482687603534871e-10
24200000	24300000	2.963694911912407e-09
24300000	24400000	2.4630320754557474e-10
24400000	24500000	1.7534650380783583e-09
24500000	24600000	9.699252423905072e-09
24600000	24700000	1.1190049486314888e-08
24700000	24800000	5.531616904781599e-09
24800000	24900000	6.306128045641516e-09
24900000	25000000	7.914844851307153e-09
25000000	25100000	6.007043875897979e-09
25100000	25200000	3.5368394021056137e-09
25200000	25300000	7.391968056102219e-09
25300000	25400000	5.115949732727364e-09
25400000	25500000	6.013471602083988e-09
25500000	25600000	9.993167515025383e-09
25600000	25700000	4.750072905162092e-10
25700000	25800000	1.0744972954395967e-09
25800000	25900000	4.265801394371354e-09
25900000	26000000	1.1179942744348147e-08
26000000	26100000	8.261984221329975e-09
26100000	26200000	1.890700506289049e-09
26200000	26300000	7.312647704970056e-10
26300000	26400000	2.0599701964580087e-08
26400000	26500000	3.5446200506964473e-09
26500000	26600000	8.512243715037712e-09
26600000	26700000	1.0241059382905698e-08
26700000	26800000	1.5948319114604958e-08
26800000	26900000	1.6095547733822234e-08
26900000	27000000	1.387743405830957e-08
27000000	27100000	7.45700293046868e-09
27100000	27200000	6.105304678630174e-09
27200000	27300000	1.5159672959819162e-08
27300000	27400000	5.462554893168397e-09
27400000	27500000	1.2014197417677878e-08
27500000	27600000	1.5446017344238637e-08
27600000	27700000	5.098380074934276e-09
27700000	27800000	2.848897959913465e-08
27800000	27900000	7.015968725474644e-09
27900000	28000000	3.062398609732774e-10
28000000	28100000	9.95250292126532e-11
28100000	28200000	9.7975720233371e-11
28200000	28300000	1.3397533638576163e-10
28300000	28400000	1.4492553542113383e-10
28400000	28500000	1.4492553542113388e-10
28500000	28600000	1.4492553542113388e-10
28600000	28700000	1.4492553542113378e-10
