start	end	rec
21700000	21800000	4.411313704920624e-09
21800000	21900000	2.213796297972416e-10
21900000	22000000	1.0461448901064602e-08
22000000	22100000	3.3870334781913404e-08
22100000	22200000	7.787059741290419e-09
22200000	22300000	1.5401871862838373e-08
22300000	22400000	2.4095433867427175e-08
22400000	22500000	1.379357638939988e-08
22500000	22600000	1.4302262654677633e-08
22600000	22700000	1.2641839262016803e-08
22700000	22800000	3.6388378442949536e-08
22800000	22900000	4.1091340971876395e-08
22900000	23000000	2.858413432216843e-08
23000000	23100000	5.535919436542219e-09
23100000	23200000	3.727460924197726e-09
23200000	23300000	6.272905893922099e-09
23300000	23400000	2.109465344267667e-08
23400000	23500000	1.839829162029454e-08
23500000	23600000	5.408211377513027e-08
23600000	23700000	1.639418393939963e-08
23700000	23800000	1.0334653454716059e-08
23800000	23900000	1.850443808696399e-08
23900000	24000000	3.226378074872372e-09
24000000	24100000	2.1906025002096283e-08
24100000	24200000	1.4266458462676413e-09
24200000	24300000	1.0206399867703471e-08
24300000	24400000	1.0713203703043983e-12
24400000	24500000	1.863487554071397e-09
24500000	24600000	7.301942482529846e-09
24600000	24700000	9.732986762076228e-09
24700000	24800000	6.21414421462096e-09
24800000	24900000	3.464919123539832e-08
24900000	25000000	1.3744588180333947e-08
25000000	25100000	3.1724725308144647e-08
25100000	25200000	2.981659654669269e-09
25200000	25300000	2.2903849980589012e-08
25300000	25400000	2.059091091056462e-08
25400000	25500000	1.8141201623061896e-08
25500000	25600000	3.647685184479687e-08
25600000	25700000	1.5737610909991023e-09
25700000	25800000	1.8690911189685706e-08
25800000	25900000	4.999003959402258e-08
25900000	26000000	2.5376143775438653e-08
26000000	26100000	4.563649909138806e-08
26100000	26200000	8.049520293074085e-09
26200000	26300000	9.866508707564948e-09
26300000	26400000	3.3322185453323485e-08
26400000	26500000	2.1600121156918594e-08
26500000	26600000	1.2524196665226179e-08
26600000	26700000	1.1898307476508015e-08
26700000	26800000	3.854005042620573e-08
26800000	26900000	4.3605033532721156e-08
26900000	27000000	4.072994634604066e-08
27000000	27100000	4.391798207223933e-08
27100000	27200000	3.4872143465485e-08
27200000	27300000	5.767861736921072e-08
27300000	27400000	2.326189201805749e-08
27400000	27500000	6.860177512490806e-08
27500000	27600000	3.141483723821641e-08
27600000	27700000	2.2660337585502403e-08
27700000	27800000	4.8379936216659666e-08
27800000	27900000	2.9596470157867023e-08
27900000	28000000	8.227583654875748e-10
28000000	28100000	2.0746348886067533e-22
28100000	28200000	1.8991404056118413e-22
28200000	28300000	1.9103588881222174e-22
28300000	28400000	2.0901436906278256e-22
28400000	28500000	2.079218781212522e-22
28500000	28600000	2.0692356837074123e-22
28600000	28700000	1.9118509222669467e-22
28700000	28800000	1.7947326044357266e-22
28800000	28900000	1.6558625695725155e-09
28900000	29000000	3.1465604954900815e-09
29000000	29100000	1.0126417544986499e-08
29100000	29200000	4.067089803034872e-09
29200000	29300000	2.1749795319526666e-08
29300000	29400000	2.074620274178874e-09
29400000	29500000	9.033020963610302e-09
29500000	29600000	1.1637043648922264e-09
29600000	29700000	3.739297313716846e-12
29700000	29800000	2.0178545888361936e-22
29800000	29900000	3.501301631120358e-22
29900000	30000000	4.0459731526065245e-22
30000000	30100000	1.6060331882407594e-12
30100000	30200000	1.1933257698679266e-09
30200000	30300000	1.07122932236091e-08
30300000	30400000	3.1284782880901483e-09
30400000	30500000	5.340104826347629e-09
30500000	30600000	6.2749318132508524e-09
30600000	30700000	7.98978912995705e-09
30700000	30800000	3.3145429597883563e-09
30800000	30900000	2.031392154533587e-22
30900000	31000000	2.460193680848613e-12
31000000	31100000	7.797773066416009e-09
31100000	31200000	4.766663461752251e-09
31200000	31300000	1.9976851207366444e-22
31300000	31400000	2.0515037935902554e-22
31400000	31500000	1.3272909219794536e-11
31500000	31600000	9.431887898000434e-11
31600000	31700000	2.0472890705892157e-09
31700000	31800000	1.0699103628136232e-11
31800000	31900000	1.671227302059962e-09
31900000	32000000	6.766307238498161e-09
32000000	32100000	1.1627989586598955e-09
32100000	32200000	5.0466159598446715e-09
32200000	32300000	1.9038738002992103e-08
32300000	32400000	6.812390015070626e-09
32400000	32500000	1.812989288346677e-08
32500000	32600000	3.4159124265549244e-08
32600000	32700000	1.8487644851743693e-08
32700000	32800000	1.0806280383322902e-08
32800000	32900000	1.1209415273752439e-08
32900000	33000000	1.3800189452803629e-10
33000000	33100000	1.3658481313077168e-08
33100000	33200000	3.259162903954111e-08
33200000	33300000	6.1280130932817156e-09
33300000	33400000	1.0793972167397247e-08
33400000	33500000	1.9714344605397063e-08
33500000	33600000	1.4148118133815663e-08
33600000	33700000	1.7760911624427905e-08
33700000	33800000	9.706224271045935e-09
33800000	33900000	1.0459272651084885e-08
33900000	34000000	1.9251757967484236e-08
34000000	34100000	9.032918490590046e-09
34100000	34200000	1.6362232385644164e-08
34200000	34300000	1.2781562698765919e-12
34300000	34400000	3.657126881391484e-22
