start	end	rec
21700000	21800000	4.92720586658381e-09
21800000	21900000	1.0547009828388594e-09
21900000	22000000	3.86413563204471e-09
22000000	22100000	8.573474560638137e-09
22100000	22200000	6.02744240343786e-09
22200000	22300000	7.133238539993844e-09
22300000	22400000	5.767237454808877e-09
22400000	22500000	2.589262157990461e-09
22500000	22600000	6.7141354582734885e-09
22600000	22700000	7.899501751883484e-09
22700000	22800000	6.026198776811105e-09
22800000	22900000	5.842052524473447e-09
22900000	23000000	4.999923912691076e-09
23000000	23100000	3.0217975969893547e-09
23100000	23200000	3.0867454101864307e-09
23200000	23300000	3.764233209561219e-09
23300000	23400000	6.083924745073173e-09
23400000	23500000	8.918413342022134e-09
23500000	23600000	8.732670444541105e-09
23600000	23700000	3.5448585725387275e-09
23700000	23800000	5.020631694539775e-09
23800000	23900000	4.165442440373073e-09
23900000	24000000	3.6185485204473344e-09
24000000	24100000	1.954913081158038e-09
24100000	24200000	1.340105433755338e-09
24200000	24300000	3.4468430435527953e-09
24300000	24400000	7.590335368687678e-11
24400000	24500000	2.249327559757445e-09
24500000	24600000	6.247895140051162e-09
24600000	24700000	4.504882341404904e-09
24700000	24800000	2.6978289931377854e-09
24800000	24900000	7.037025545227701e-09
24900000	25000000	7.3108641841927016e-09
25000000	25100000	7.262673866072461e-09
25100000	25200000	1.58019693000363e-09
25200000	25300000	8.032105364085031e-09
25300000	25400000	8.396305522918658e-09
25400000	25500000	8.349460990136264e-09
25500000	25600000	8.0699620899031e-09
25600000	25700000	2.39225821305044e-09
25700000	25800000	5.739180704802601e-09
25800000	25900000	7.087492673184404e-09
25900000	26000000	8.108918006857513e-09
26000000	26100000	4.485713063051939e-09
26100000	26200000	6.0518073212811014e-09
26200000	26300000	2.806153919175675e-09
26300000	26400000	7.848445931735193e-09
26400000	26500000	3.763544296819825e-09
26500000	26600000	4.864513238722973e-09
26600000	26700000	4.37984933616072e-09
26700000	26800000	8.444609351415694e-09
26800000	26900000	9.349379392591086e-09
26900000	27000000	7.673768339898091e-09
27000000	27100000	6.3341432479924145e-09
27100000	27200000	8.485585563509001e-09
27200000	27300000	8.60900427604867e-09
27300000	27400000	8.261497843561537e-09
27400000	27500000	9.146128191586704e-09
27500000	27600000	8.575478490917751e-09
27600000	27700000	8.621200649858221e-09
27700000	27800000	7.682733968094897e-09
27800000	27900000	6.559585990457253e-09
27900000	28000000	2.2654043895290203e-09
28000000	28100000	5.462373629364683e-10
28100000	28200000	2.4384776194314904e-10
28200000	28300000	1.1196254696332228e-09
28300000	28400000	1.5738736452113795e-09
28400000	28500000	9.004691849081038e-10
28500000	28600000	8.001514716752413e-10
28600000	28700000	1.062050826124909e-09
28700000	28800000	5.09106455438099e-10
28800000	28900000	8.602111969659763e-10
28900000	29000000	2.8841040313247094e-09
29000000	29100000	2.5190074569933236e-09
29100000	29200000	3.2858013039576295e-09
29200000	29300000	6.662625727800993e-09
29300000	29400000	1.4005686915201018e-09
29400000	29500000	4.597557155533328e-09
29500000	29600000	1.7621624778124637e-09
29600000	29700000	3.6766684879097127e-10
29700000	29800000	2.218281536548863e-09
29800000	29900000	2.3175866683151538e-09
29900000	30000000	3.135411746706122e-10
30000000	30100000	7.957057482898705e-10
30100000	30200000	1.7493276417082492e-09
30200000	30300000	5.546968902532399e-09
30300000	30400000	4.3869579513109647e-10
30400000	30500000	2.2874633179323775e-09
