start	end	rec
21700000	21800000	2.9244070826208296e-09
21800000	21900000	3.287228369249611e-09
21900000	22000000	6.344457557908876e-09
22000000	22100000	8.694437020578315e-09
22100000	22200000	6.37647163368881e-09
22200000	22300000	7.981578894823096e-09
22300000	22400000	6.22522865325047e-09
22400000	22500000	3.9756923790140696e-09
22500000	22600000	5.972441344332727e-09
22600000	22700000	7.562076847728305e-09
22700000	22800000	9.420857317787649e-09
22800000	22900000	9.380974140293248e-09
22900000	23000000	7.637974893216516e-09
23000000	23100000	2.997326907701282e-09
23100000	23200000	4.467025545488249e-09
23200000	23300000	5.153160806036076e-09
23300000	23400000	5.519068772905206e-09
23400000	23500000	9.353540709603383e-09
23500000	23600000	8.800929495320326e-09
23600000	23700000	4.074407714334124e-09
23700000	23800000	5.985540817206989e-09
23800000	23900000	5.8453645621229655e-09
23900000	24000000	3.841233140183334e-09
24000000	24100000	2.40451037888924e-09
24100000	24200000	1.4899175755502705e-09
24200000	24300000	4.069460925502562e-09
24300000	24400000	1.0408713676162036e-10
24400000	24500000	1.5699051751364243e-09
24500000	24600000	7.375218125197116e-09
24600000	24700000	8.00096902490194e-09
24700000	24800000	3.4766125307283e-09
24800000	24900000	3.1333505231147788e-09
24900000	25000000	8.679726977456246e-09
25000000	25100000	8.944311165621966e-09
25100000	25200000	3.838551308116794e-09
25200000	25300000	8.625576361263603e-09
25300000	25400000	8.412241022076673e-09
25400000	25500000	8.832650261522509e-09
25500000	25600000	8.454286888857337e-09
25600000	25700000	3.3051214462217635e-09
25700000	25800000	6.719592387022743e-09
25800000	25900000	5.466429168722516e-09
25900000	26000000	8.602359689650197e-09
26000000	26100000	6.834746169213578e-09
26100000	26200000	5.5298119341786556e-09
26200000	26300000	4.380548995356926e-09
26300000	26400000	9.198011358537963e-09
26400000	26500000	3.938162521676085e-09
26500000	26600000	6.588613862071438e-09
26600000	26700000	5.237856002818388e-09
26700000	26800000	9.219943237988469e-09
26800000	26900000	9.312497847069704e-09
26900000	27000000	8.635646669999758e-09
27000000	27100000	8.968850734597785e-09
27100000	27200000	9.317897372483142e-09
27200000	27300000	9.2357308318042e-09
27300000	27400000	9.270245581152531e-09
27400000	27500000	9.217340346997972e-09
27500000	27600000	8.955668303309182e-09
27600000	27700000	8.807523165466975e-09
27700000	27800000	9.21028638344016e-09
27800000	27900000	3.6690907379855267e-09
27900000	28000000	8.263982310486266e-10
28000000	28100000	5.251458837170807e-10
28100000	28200000	1.100625889461907e-11
28200000	28300000	1.4339994731956182e-09
28300000	28400000	6.544654189728319e-10
28400000	28500000	4.891464078666723e-10
28500000	28600000	4.809165132948611e-10
28600000	28700000	3.6337319928313565e-10
28700000	28800000	1.046182333845192e-09
28800000	28900000	1.3284884708035659e-09
28900000	29000000	2.5326976820095296e-09
29000000	29100000	3.1629792788900124e-09
29100000	29200000	4.110174532599639e-09
29200000	29300000	8.313081226365226e-09
29300000	29400000	3.275525208871397e-09
