start	end	rec
21700000	21800000	3.426194037714306e-09
21800000	21900000	3.426194037714306e-09
21900000	22000000	3.426194037714306e-09
22000000	22100000	6.0290012299129265e-09
22100000	22200000	8.431592484250114e-09
22200000	22300000	8.431592484250114e-09
22300000	22400000	8.431592484250114e-09
22400000	22500000	8.431592484250114e-09
22500000	22600000	8.431592484250114e-09
22600000	22700000	8.431592484250114e-09
22700000	22800000	8.431592484250114e-09
22800000	22900000	8.431592484250114e-09
22900000	23000000	8.431592484250114e-09
23000000	23100000	8.431592484250114e-09
23100000	23200000	8.431592484250114e-09
23200000	23300000	8.431592484250114e-09
23300000	23400000	8.431592484250114e-09
23400000	23500000	7.3744022189296755e-09
23500000	23600000	7.002956990573846e-09
23600000	23700000	7.002956990573846e-09
23700000	23800000	7.002956990573846e-09
23800000	23900000	7.002956990573846e-09
23900000	24000000	7.002956990573846e-09
24000000	24100000	7.002956990573846e-09
24100000	24200000	7.002956990573846e-09
24200000	24300000	7.002956990573846e-09
24300000	24400000	7.002956990573846e-09
24400000	24500000	7.002956990573846e-09
24500000	24600000	7.002956990573846e-09
24600000	24700000	7.002956990573846e-09
24700000	24800000	7.002956990573846e-09
24800000	24900000	8.61202632078168e-09
24900000	25000000	8.679070876207006e-09
25000000	25100000	8.679070876207006e-09
25100000	25200000	8.679070876207006e-09
25200000	25300000	8.679070876207006e-09
25300000	25400000	8.679070876207006e-09
25400000	25500000	8.679070876207006e-09
25500000	25600000	8.679070876207006e-09
25600000	25700000	8.679070876207006e-09
25700000	25800000	8.679070876207006e-09
25800000	25900000	8.679070876207006e-09
25900000	26000000	8.679070876207006e-09
26000000	26100000	8.679070876207006e-09
26100000	26200000	8.605665162086195e-09
26200000	26300000	8.271261353313608e-09
26300000	26400000	8.271261353313608e-09
26400000	26500000	8.271261353313608e-09
26500000	26600000	8.271261353313608e-09
26600000	26700000	8.271261353313608e-09
26700000	26800000	8.271261353313608e-09
26800000	26900000	8.271261353313608e-09
26900000	27000000	8.271261353313608e-09
27000000	27100000	8.271261353313608e-09
27100000	27200000	8.271261353313608e-09
27200000	27300000	8.271261353313608e-09
27300000	27400000	8.271261353313608e-09
27400000	27500000	8.271261353313608e-09
27500000	27600000	8.505860132598606e-09
27600000	27700000	8.857758301526105e-09
27700000	27800000	8.857758301526105e-09
27800000	27900000	8.857758301526105e-09
27900000	28000000	8.857758301526105e-09
28000000	28100000	8.857758301526105e-09
28100000	28200000	8.857758301526105e-09
28200000	28300000	8.857758301526105e-09
28300000	28400000	8.857758301526105e-09
28400000	28500000	8.857758301526105e-09
28500000	28600000	8.857758301526105e-09
28600000	28700000	8.857758301526105e-09
28700000	28800000	8.857758301526105e-09
28800000	28900000	8.857758301526105e-09
28900000	29000000	5.42744420445034e-09
29000000	29100000	3.324993628823257e-09
29100000	29200000	3.324993628823257e-09
29200000	29300000	3.324993628823257e-09
29300000	29400000	3.324993628823257e-09
29400000	29500000	3.324993628823257e-09
29500000	29600000	3.324993628823257e-09
29600000	29700000	3.324993628823257e-09
29700000	29800000	3.324993628823257e-09
29800000	29900000	3.324993628823257e-09
29900000	30000000	3.324993628823257e-09
30000000	30100000	3.324993628823257e-09
30100000	30200000	3.324993628823257e-09
30200000	30300000	3.324993628823257e-09
30300000	30400000	2.8922503873753357e-09
30400000	30500000	2.8098231032900173e-09
30500000	30600000	2.8098231032900173e-09
30600000	30700000	2.8098231032900173e-09
30700000	30800000	2.8098231032900173e-09
30800000	30900000	2.8098231032900173e-09
30900000	31000000	2.8098231032900173e-09
31000000	31100000	2.8098231032900173e-09
31100000	31200000	2.8098231032900173e-09
31200000	31300000	2.8098231032900173e-09
31300000	31400000	2.8098231032900173e-09
31400000	31500000	2.8098231032900173e-09
31500000	31600000	2.8098231032900173e-09
31600000	31700000	2.9103361393291953e-09
31700000	31800000	4.485040370609649e-09
31800000	31900000	4.485040370609649e-09
31900000	32000000	4.485040370609649e-09
32000000	32100000	4.485040370609649e-09
32100000	32200000	4.485040370609649e-09
32200000	32300000	4.485040370609649e-09
32300000	32400000	4.485040370609649e-09
32400000	32500000	4.485040370609649e-09
32500000	32600000	4.485040370609649e-09
32600000	32700000	4.485040370609649e-09
32700000	32800000	4.485040370609649e-09
32800000	32900000	4.485040370609649e-09
32900000	33000000	4.485040370609649e-09
33000000	33100000	5.467150419575427e-09
33100000	33200000	7.992576259773141e-09
33200000	33300000	7.992576259773141e-09
33300000	33400000	7.992576259773141e-09
33400000	33500000	7.992576259773141e-09
33500000	33600000	7.992576259773141e-09
33600000	33700000	7.992576259773141e-09
33700000	33800000	7.992576259773141e-09
33800000	33900000	7.992576259773141e-09
33900000	34000000	7.992576259773141e-09
34000000	34100000	7.992576259773141e-09
34100000	34200000	7.992576259773141e-09
34200000	34300000	7.992576259773141e-09
34300000	34400000	7.992576259773141e-09
34400000	34500000	7.628869846007079e-09
34500000	34600000	7.265163432241016e-09
34600000	34700000	7.265163432241016e-09
34700000	34800000	7.265163432241016e-09
34800000	34900000	7.265163432241016e-09
34900000	35000000	7.265163432241016e-09
35000000	35100000	7.265163432241016e-09
35100000	35200000	7.265163432241016e-09
35200000	35300000	7.265163432241016e-09
35300000	35400000	7.265163432241016e-09
35400000	35500000	7.265163432241016e-09
35500000	35600000	7.265163432241016e-09
35600000	35700000	7.265163432241016e-09
35700000	35800000	7.265163432241016e-09
35800000	35900000	7.45680152997353e-09
35900000	36000000	7.531327456869506e-09
36000000	36100000	7.531327456869506e-09
36100000	36200000	7.531327456869506e-09
36200000	36300000	7.531327456869506e-09
36300000	36400000	7.531327456869506e-09
36400000	36500000	7.531327456869506e-09
36500000	36600000	7.531327456869506e-09
36600000	36700000	7.531327456869506e-09
36700000	36800000	7.531327456869506e-09
36800000	36900000	7.531327456869506e-09
36900000	37000000	7.531327456869506e-09
37000000	37100000	7.531327456869506e-09
37100000	37200000	7.531327456869506e-09
37200000	37300000	5.26331993638391e-09
37300000	37400000	5.118553498906106e-09
37400000	37500000	5.118553498906106e-09
37500000	37600000	5.118553498906106e-09
37600000	37700000	5.118553498906106e-09
37700000	37800000	5.118553498906106e-09
37800000	37900000	5.118553498906106e-09
37900000	38000000	5.118553498906106e-09
38000000	38100000	5.118553498906106e-09
38100000	38200000	5.118553498906106e-09
38200000	38300000	5.118553498906106e-09
38300000	38400000	5.118553498906106e-09
38400000	38500000	5.118553498906106e-09
38500000	38600000	5.353224368409345e-09
38600000	38700000	6.5852464333013475e-09
38700000	38800000	6.5852464333013475e-09
38800000	38900000	6.5852464333013475e-09
38900000	39000000	6.5852464333013475e-09
39000000	39100000	6.5852464333013475e-09
39100000	39200000	6.5852464333013475e-09
39200000	39300000	6.5852464333013475e-09
39300000	39400000	6.5852464333013475e-09
39400000	39500000	6.5852464333013475e-09
39500000	39600000	6.5852464333013475e-09
39600000	39700000	6.5852464333013475e-09
39700000	39800000	6.5852464333013475e-09
39800000	39900000	6.5852464333013475e-09
39900000	40000000	4.698843511706476e-09
40000000	40100000	1.621028218578e-09
40100000	40200000	1.621028218578e-09
40200000	40300000	1.621028218578e-09
40300000	40400000	1.621028218578e-09
