start	end	rec
21700000	21800000	4.476191950077974e-09
21800000	21900000	4.476191950077974e-09
21900000	22000000	4.476191950077974e-09
22000000	22100000	4.764388196611999e-09
22100000	22200000	7.096157827660018e-09
22200000	22300000	7.096157827660018e-09
22300000	22400000	7.096157827660018e-09
22400000	22500000	7.096157827660018e-09
22500000	22600000	7.096157827660018e-09
22600000	22700000	7.102933724755544e-09
22700000	22800000	7.144557092628059e-09
22800000	22900000	7.144557092628059e-09
22900000	23000000	7.144557092628059e-09
23000000	23100000	7.144557092628059e-09
23100000	23200000	7.144557092628059e-09
23200000	23300000	7.381269933745039e-09
23300000	23400000	8.536985569786766e-09
23400000	23500000	8.536985569786766e-09
23500000	23600000	8.536985569786766e-09
23600000	23700000	8.536985569786766e-09
23700000	23800000	8.536985569786766e-09
23800000	23900000	7.187293188942296e-09
23900000	24000000	1.7885236655644182e-09
24000000	24100000	1.7885236655644182e-09
24100000	24200000	1.7885236655644182e-09
24200000	24300000	1.7885236655644182e-09
24300000	24400000	1.7885236655644182e-09
24400000	24500000	3.3647414289486506e-09
24500000	24600000	8.641644375930647e-09
24600000	24700000	8.641644375930647e-09
24700000	24800000	8.641644375930647e-09
24800000	24900000	8.641644375930647e-09
24900000	25000000	8.641644375930647e-09
25000000	25100000	8.513326397315036e-09
25100000	25200000	8.148113688947533e-09
25200000	25300000	8.148113688947533e-09
25300000	25400000	8.148113688947533e-09
25400000	25500000	8.148113688947533e-09
25500000	25600000	8.148113688947533e-09
25600000	25700000	7.551461599771995e-09
25700000	25800000	6.090692691790506e-09
25800000	25900000	6.090692691790506e-09
25900000	26000000	6.090692691790506e-09
26000000	26100000	6.090692691790506e-09
26100000	26200000	6.090692691790506e-09
26200000	26300000	6.686543454994869e-09
26300000	26400000	7.952726326804141e-09
26400000	26500000	7.952726326804141e-09
26500000	26600000	7.952726326804141e-09
26600000	26700000	7.952726326804141e-09
26700000	26800000	7.952726326804141e-09
26800000	26900000	8.308416943503708e-09
26900000	27000000	8.968985231660044e-09
27000000	27100000	8.968985231660044e-09
27100000	27200000	8.968985231660044e-09
27200000	27300000	8.968985231660044e-09
27300000	27400000	8.968985231660044e-09
27400000	27500000	8.64492762321041e-09
27500000	27600000	8.116202051529431e-09
27600000	27700000	8.116202051529431e-09
27700000	27800000	8.116202051529431e-09
27800000	27900000	8.116202051529431e-09
27900000	28000000	8.116202051529431e-09
28000000	28100000	5.221583915786396e-09
28100000	28200000	1.0561578180098355e-09
28200000	28300000	1.0561578180098355e-09
28300000	28400000	1.0561578180098355e-09
28400000	28500000	1.0561578180098355e-09
28500000	28600000	1.0561578180098355e-09
28600000	28700000	1.3561492070521435e-09
28700000	28800000	1.7379564294696266e-09
28800000	28900000	1.7379564294696266e-09
28900000	29000000	1.7379564294696266e-09
29000000	29100000	1.7379564294696266e-09
29100000	29200000	1.7379564294696266e-09
29200000	29300000	1.871806562929755e-09
29300000	29400000	2.0227439474698998e-09
29400000	29500000	2.0227439474698998e-09
29500000	29600000	2.0227439474698998e-09
29600000	29700000	2.0227439474698998e-09
29700000	29800000	2.0227439474698998e-09
29800000	29900000	2.222289809644e-09
29900000	30000000	2.4218356718181003e-09
30000000	30100000	2.4218356718181003e-09
30100000	30200000	2.4218356718181003e-09
30200000	30300000	2.4218356718181003e-09
30300000	30400000	2.4218356718181003e-09
30400000	30500000	3.1087387367739922e-09
30500000	30600000	3.717879190602802e-09
30600000	30700000	3.717879190602802e-09
30700000	30800000	3.717879190602802e-09
30800000	30900000	3.717879190602802e-09
30900000	31000000	3.717879190602802e-09
31000000	31100000	2.5799775661785858e-09
31100000	31200000	1.6859120041309872e-09
31200000	31300000	1.6859120041309872e-09
31300000	31400000	1.6859120041309872e-09
31400000	31500000	1.6859120041309872e-09
31500000	31600000	1.6859120041309872e-09
31600000	31700000	1.3802300222905578e-09
31700000	31800000	1.1678069501641581e-09
31800000	31900000	1.1678069501641581e-09
31900000	32000000	1.1678069501641581e-09
32000000	32100000	1.1678069501641581e-09
32100000	32200000	1.1678069501641581e-09
32200000	32300000	4.525626947716994e-09
32300000	32400000	6.58364565589454e-09
32400000	32500000	6.58364565589454e-09
32500000	32600000	6.58364565589454e-09
32600000	32700000	6.58364565589454e-09
32700000	32800000	6.58364565589454e-09
32800000	32900000	5.988125330499566e-09
32900000	33000000	5.667460539902272e-09
33000000	33100000	5.667460539902272e-09
33100000	33200000	5.667460539902272e-09
33200000	33300000	5.667460539902272e-09
33300000	33400000	5.667460539902272e-09
33400000	33500000	6.166717473832865e-09
33500000	33600000	6.401661913329615e-09
33600000	33700000	6.401661913329615e-09
33700000	33800000	6.401661913329615e-09
33800000	33900000	6.401661913329615e-09
33900000	34000000	6.401661913329615e-09
34000000	34100000	4.1694022955183e-09
34100000	34200000	3.2576342826094526e-09
34200000	34300000	3.2576342826094526e-09
34300000	34400000	3.2576342826094526e-09
34400000	34500000	3.2576342826094526e-09
34500000	34600000	3.2576342826094526e-09
34600000	34700000	3.262494566631312e-09
34700000	34800000	3.2642022339903434e-09
34800000	34900000	3.2642022339903434e-09
34900000	35000000	3.2642022339903434e-09
35000000	35100000	3.2642022339903434e-09
35100000	35200000	3.2642022339903434e-09
35200000	35300000	6.90375064907466e-09
35300000	35400000	7.990888487346598e-09
35400000	35500000	7.990888487346598e-09
35500000	35600000	7.990888487346598e-09
35600000	35700000	7.990888487346598e-09
35700000	35800000	7.990888487346598e-09
35800000	35900000	3.930821250161226e-09
35900000	36000000	2.915804440864883e-09
36000000	36100000	2.915804440864883e-09
36100000	36200000	2.915804440864883e-09
36200000	36300000	2.915804440864883e-09
36300000	36400000	2.915804440864883e-09
36400000	36500000	6.710995923659362e-09
36500000	36600000	7.488324299653413e-09
36600000	36700000	7.488324299653413e-09
36700000	36800000	7.488324299653413e-09
36800000	36900000	7.488324299653413e-09
36900000	37000000	7.488324299653413e-09
37000000	37100000	8.056225023290193e-09
37100000	37200000	8.148673978300832e-09
37200000	37300000	8.148673978300832e-09
37300000	37400000	8.148673978300832e-09
37400000	37500000	8.148673978300832e-09
37500000	37600000	8.148673978300832e-09
37600000	37700000	2.0214898521211076e-09
37700000	37800000	1.2641974320314784e-09
37800000	37900000	1.2641974320314784e-09
37900000	38000000	1.2641974320314784e-09
38000000	38100000	1.2641974320314784e-09
38100000	38200000	1.2641974320314784e-09
38200000	38300000	3.068187182066456e-09
38300000	38400000	3.2250558559825415e-09
38400000	38500000	3.2250558559825415e-09
38500000	38600000	3.2250558559825415e-09
38600000	38700000	3.2250558559825415e-09
38700000	38800000	3.2250558559825415e-09
38800000	38900000	8.46238098834596e-09
38900000	39000000	8.738029679522982e-09
39000000	39100000	8.738029679522982e-09
39100000	39200000	8.738029679522982e-09
39200000	39300000	8.738029679522982e-09
39300000	39400000	8.738029679522982e-09
39400000	39500000	4.60913985456363e-09
39500000	39600000	4.524876796911398e-09
39600000	39700000	4.524876796911398e-09
39700000	39800000	4.524876796911398e-09
39800000	39900000	4.524876796911398e-09
39900000	40000000	4.500844805470195e-09
40000000	40100000	2.1216776527911648e-09
40100000	40200000	2.1216776527911648e-09
40200000	40300000	2.1216776527911648e-09
40300000	40400000	2.1216776527911648e-09
40400000	40500000	2.1216776527911648e-09
40500000	40600000	2.1221116474697806e-09
40600000	40700000	2.1325275197565533e-09
40700000	40800000	2.1325275197565533e-09
40800000	40900000	2.1325275197565533e-09
40900000	41000000	2.1325275197565533e-09
41000000	41100000	2.1325275197565533e-09
41100000	41200000	2.0450730454900827e-09
41200000	41300000	8.831778873784041e-10
41300000	41400000	8.831778873784041e-10
41400000	41500000	8.831778873784041e-10
41500000	41600000	8.831778873784041e-10
41600000	41700000	8.831778873784041e-10
41700000	41800000	9.863036134304406e-10
41800000	41900000	1.914435147898768e-09
41900000	42000000	1.914435147898768e-09
42000000	42100000	1.914435147898768e-09
42100000	42200000	1.914435147898768e-09
42200000	42300000	1.914435147898768e-09
42300000	42400000	2.0792825148149932e-09
42400000	42500000	3.1824918164851157e-09
42500000	42600000	3.1824918164851157e-09
42600000	42700000	3.1824918164851157e-09
42700000	42800000	3.1824918164851157e-09
42800000	42900000	3.1824918164851157e-09
42900000	43000000	3.957105414501083e-09
43000000	43100000	8.023826804084916e-09
43100000	43200000	8.023826804084916e-09
43200000	43300000	8.023826804084916e-09
43300000	43400000	8.023826804084916e-09
43400000	43500000	8.023826804084916e-09
43500000	43600000	7.745338222627917e-09
43600000	43700000	6.558097427995449e-09
43700000	43800000	6.558097427995449e-09
43800000	43900000	6.558097427995449e-09
43900000	44000000	6.558097427995449e-09
44000000	44100000	6.558097427995449e-09
44100000	44200000	6.9336443507054074e-09
44200000	44300000	8.265128894858895e-09
44300000	44400000	8.265128894858895e-09
44400000	44500000	8.265128894858895e-09
44500000	44600000	8.265128894858895e-09
44600000	44700000	8.265128894858895e-09
44700000	44800000	8.459010759855193e-09
44800000	44900000	9.040656354844089e-09
44900000	45000000	9.040656354844089e-09
45000000	45100000	9.040656354844089e-09
45100000	45200000	9.040656354844089e-09
45200000	45300000	9.040656354844089e-09
45300000	45400000	7.339626204895287e-09
45400000	45500000	2.965548676455507e-09
45500000	45600000	2.965548676455507e-09
45600000	45700000	2.965548676455507e-09
