start	end	rec
21700000	21800000	2.224630735155225e-09
21800000	21900000	2.224630735155225e-09
21900000	22000000	2.224630735155225e-09
22000000	22100000	2.6555443953900685e-09
22100000	22200000	7.611051488090766e-09
22200000	22300000	7.611051488090766e-09
22300000	22400000	7.611051488090766e-09
22400000	22500000	7.611051488090766e-09
22500000	22600000	7.611051488090766e-09
22600000	22700000	7.611051488090766e-09
22700000	22800000	7.611051488090766e-09
22800000	22900000	7.611051488090766e-09
22900000	23000000	7.611051488090766e-09
23000000	23100000	7.611051488090766e-09
23100000	23200000	6.348624709110989e-09
23200000	23300000	5.356717954198309e-09
23300000	23400000	5.356717954198309e-09
23400000	23500000	5.356717954198309e-09
23500000	23600000	5.356717954198309e-09
23600000	23700000	5.356717954198309e-09
23700000	23800000	5.356717954198309e-09
23800000	23900000	5.356717954198309e-09
23900000	24000000	5.356717954198309e-09
24000000	24100000	5.356717954198309e-09
24100000	24200000	5.426245547713529e-09
24200000	24300000	7.094907792078815e-09
24300000	24400000	7.094907792078815e-09
24400000	24500000	7.094907792078815e-09
24500000	24600000	7.094907792078815e-09
24600000	24700000	7.094907792078815e-09
24700000	24800000	7.094907792078815e-09
24800000	24900000	7.094907792078815e-09
24900000	25000000	7.094907792078815e-09
25000000	25100000	7.094907792078815e-09
25100000	25200000	7.094907792078815e-09
25200000	25300000	6.931679188444508e-09
25300000	25400000	6.7810066312436086e-09
25400000	25500000	6.7810066312436086e-09
25500000	25600000	6.7810066312436086e-09
25600000	25700000	6.7810066312436086e-09
25700000	25800000	6.7810066312436086e-09
25800000	25900000	6.7810066312436086e-09
25900000	26000000	6.7810066312436086e-09
26000000	26100000	6.7810066312436086e-09
26100000	26200000	6.7810066312436086e-09
26200000	26300000	0.0
26300000	26400000	0.0
26400000	26500000	8.463794450285669e-09
26500000	26600000	8.463794450285669e-09
26600000	26700000	8.463794450285669e-09
26700000	26800000	8.463794450285669e-09
26800000	26900000	8.463794450285669e-09
26900000	27000000	8.463794450285669e-09
27000000	27100000	8.463794450285669e-09
27100000	27200000	8.463794450285669e-09
27200000	27300000	8.463794450285669e-09
27300000	27400000	7.241366655742041e-09
27400000	27500000	5.9170698783197766e-09
27500000	27600000	5.9170698783197766e-09
27600000	27700000	5.9170698783197766e-09
27700000	27800000	5.9170698783197766e-09
27800000	27900000	5.9170698783197766e-09
27900000	28000000	5.9170698783197766e-09
28000000	28100000	5.9170698783197766e-09
28100000	28200000	5.9170698783197766e-09
28200000	28300000	5.9170698783197766e-09
28300000	28400000	5.9170698783197766e-09
28400000	28500000	2.1608250146712144e-09
28500000	28600000	2.004314812019191e-09
28600000	28700000	2.004314812019191e-09
28700000	28800000	2.004314812019191e-09
28800000	28900000	2.004314812019191e-09
28900000	29000000	2.004314812019191e-09
29000000	29100000	2.004314812019191e-09
29100000	29200000	2.004314812019191e-09
29200000	29300000	2.004314812019191e-09
29300000	29400000	2.004314812019191e-09
29400000	29500000	2.1254671903726914e-09
29500000	29600000	2.279661126458965e-09
29600000	29700000	2.279661126458965e-09
29700000	29800000	2.279661126458965e-09
29800000	29900000	2.279661126458965e-09
29900000	30000000	2.279661126458965e-09
30000000	30100000	2.279661126458965e-09
30100000	30200000	2.279661126458965e-09
30200000	30300000	2.279661126458965e-09
30300000	30400000	2.279661126458965e-09
30400000	30500000	2.279661126458965e-09
30500000	30600000	1.3874588389336754e-09
30600000	30700000	1.3098760313227806e-09
30700000	30800000	1.3098760313227806e-09
30800000	30900000	1.3098760313227806e-09
30900000	31000000	1.3098760313227806e-09
31000000	31100000	1.3098760313227806e-09
31100000	31200000	1.3098760313227806e-09
31200000	31300000	1.3098760313227806e-09
31300000	31400000	1.3098760313227806e-09
31400000	31500000	1.3098760313227806e-09
31500000	31600000	2.6002713121465494e-09
31600000	31700000	4.535864233382203e-09
31700000	31800000	4.535864233382203e-09
31800000	31900000	4.535864233382203e-09
31900000	32000000	4.535864233382203e-09
32000000	32100000	4.535864233382203e-09
32100000	32200000	4.535864233382203e-09
32200000	32300000	4.535864233382203e-09
32300000	32400000	4.535864233382203e-09
32400000	32500000	4.535864233382203e-09
32500000	32600000	4.535864233382203e-09
32600000	32700000	5.211360963586346e-09
32700000	32800000	5.303474154068729e-09
32800000	32900000	5.303474154068729e-09
32900000	33000000	5.303474154068729e-09
33000000	33100000	5.303474154068729e-09
33100000	33200000	5.303474154068729e-09
33200000	33300000	5.303474154068729e-09
33300000	33400000	5.303474154068729e-09
33400000	33500000	5.303474154068729e-09
33500000	33600000	5.303474154068729e-09
33600000	33700000	4.812448195243326e-09
33700000	33800000	3.9395131573315015e-09
33800000	33900000	3.9395131573315015e-09
